abitante	Substantiv	B1
accanto	Adverb	B1
accento	Substantiv	B1
accomodarsi	Verb	B1
acconto	Substantiv	B1
acido	Adjektiv	B1
affettuoso	Adjektiv	B1
aggiungere	Verb	B1
aggiustare	Verb	B1
aglio	Substantiv	B1
alba	Substantiv	B1
allergico	Adjektiv	B1
alloggio	Substantiv	B1
almeno	Adverb	B1
ambulanza	Substantiv	B1
ambulatorio	Substantiv	B1
amicizia	Substantiv	B1
ammalarsi	Verb	B1
ammobiliato	Adjektiv	B1
analisi	Substantiv	B1
angolo	Substantiv	B1
annuncio	Substantiv	B1
ansia	Substantiv	B1
ansioso	Adjektiv	B1
appassionato	Adjektiv	B1
appunto	Substantiv	B1
asilo	Substantiv	B1
aspro	Adjektiv	B1
assegno	Substantiv	B1
assolutamente	Adverb	B1
attendere	Verb	B1
attentamente	Adverb	B1
attesa	Substantiv	B1
attore	Substantiv	B1
attrice	Substantiv	B1
avaro	Adjektiv	B1
avverbio	Substantiv	B1
bagaglio	Substantiv	B1
bagnare	Verb	B1
bagnarsi	Verb	B1
bancomat	Substantiv	B1
banconota	Substantiv	B1
beh	Interjektion	B1
bilancia	Substantiv	B1
bilocale	Substantiv	B1
binario	Substantiv	B1
bisognare	Verb	B1
bocciare	Verb	B1
bollente	Adjektiv	B1
bollire	Verb	B1
breve	Adjektiv	B1
bruciarsi	Verb	B1
buttare	Verb	B1
cadere	Verb	B1
calma	Substantiv	B1
calmarsi	Verb	B1
camion	Substantiv	B1
campo	Substantiv	B1
canale	Substantiv	B1
canguro	Substantiv	B1
cantante	Substantiv	B1
capace	Adjektiv	B1
capodanno	Substantiv	B1
caricare	Verb	B1
carnevale	Substantiv	B1
cartone	Substantiv	B1
cassettiera	Substantiv	B1
causa	Substantiv	B1
cerotto	Substantiv	B1
certamente	Adverb	B1
cervello	Substantiv	B1
chiacchierare	Verb	B1
cimitero	Substantiv	B1
cioè	Konjunktion	B1
cipolla	Substantiv	B1
classico	Adjektiv	B1
cliccare	Verb	B1
cliente	Substantiv	B1
clima	Substantiv	B1
clinica	Substantiv	B1
coincidenza	Substantiv	B1
collegio	Substantiv	B1
collezionare	Verb	B1
collezione	Substantiv	B1
colloquio	Substantiv	B1
colpa	Substantiv	B1
commedia	Substantiv	B1
compagnia	Substantiv	B1
compilare	Verb	B1
complemento	Substantiv	B1
complicare	Verb	B1
comportarsi	Verb	B1
Comune	Substantiv	B1
comunicare	Verb	B1
comunicazione	Substantiv	B1
comunque	Konjunktion	B1
concorso	Substantiv	B1
condizionare	Verb	B1
condoglianza	Substantiv	B1
condominio	Substantiv	B1
confuso	Adjektiv	B1
connettersi	Verb	B1
conoscenza	Substantiv	B1
consegnare	Verb	B1
consigliare	Verb	B1
consiglio	Substantiv	B1
contante	Substantiv	B1
contattare	Verb	B1
contemporaneo	Adjektiv	B1
copia	Substantiv	B1
coraggio	Interjektion	B1
cordiale	Adjektiv	B1
cordialmente	Adverb	B1
corrente	Adjektiv	B1
costoso	Adjektiv	B1
costruire	Verb	B1
costruzione	Substantiv	B1
crepare	Verb	B1
crudo	Adjektiv	B1
cui	Pronomen	B1
cuocere	Verb	B1
cuore	Substantiv	B1
curioso	Adjektiv	B1
curriculum vitae	Substantiv	B1
dappertutto	Adverb	B1
davvero	Adverb	B1
decidere	Verb	B1
denaro	Substantiv	B1
dentista	Substantiv	B1
deprimere	Verb	B1
descrivere	Verb	B1
dialetto	Substantiv	B1
diario	Substantiv	B1
dieta	Substantiv	B1
differente	Adjektiv	B1
dipendere	Verb	B1
diploma	Substantiv	B1
diplomarsi	Verb	B1
direttamente	Adverb	B1
direzione	Substantiv	B1
discesa	Substantiv	B1
disoccupata	Adjektiv	B1
disoccupata	Substantiv	B1
disoccupato	Adjektiv	B1
disuccupato	Substantiv	B1
dispensa	Substantiv	B1
disperare	Verb	B1
distinto	Adjektiv	B1
diventare	Verb	B1
documentario	Substantiv	B1
dolore	Substantiv	B1
dopo	Präposition	B1
dopodomani	Adverb	B1
dunque	Konjunktion	B1
duomo	Substantiv	B1
durare	Verb	B1
duro	Adjektiv	B1
eccezionale	Adjektiv	B1
egoista	Adjektiv	B1
egregio	Adjektiv	B1
eh	Interjektion	B1
elettricista	Substantiv	B1
elicottero	Substantiv	B1
emergenza	Substantiv	B1
emozione	Substantiv	B1
esperienza	Substantiv	B1
esprimere	Verb	B1
estroverso	Adjektiv	B1
famoso	Adjektiv	B1
fantastico	Adjektiv	B1
farina	Substantiv	B1
favola	Substantiv	B1
felicità	Substantiv	B1
feria	Substantiv	B1
ferire	Verb	B1
ferirsi	Verb	B1
ferita	Substantiv	B1
fermare	Verb	B1
festeggiare	Verb	B1
fiction	Substantiv	B1
finale	Adjektiv	B1
finalmente	Adverb	B1
fontana	Substantiv	B1
forma	Substantiv	B1
forza	Substantiv	B1
forza	Interjektion	B1
freno	Substantiv	B1
fretta	Substantiv	B1
friggere	Verb	B1
frullatore	Substantiv	B1
fumetto	Substantiv	B1
fumo	Substantiv	B1
funzionare	Verb	B1
fuori	Präposition	B1
futuro	Substantiv	B1
gara	Substantiv	B1
gelato	Adjektiv	B1
generalmente	Adverb	B1
genere	Substantiv	B1
generoso	Adjektiv	B1
gente	Substantiv	B1
giardinaggio	Substantiv	B1
giocatore	Substantiv	B1
giocatrice	Substantiv	B1
gioia	Substantiv	B1
grammo	Substantiv	B1
grosso	Adjektiv	B1
gruppo	Substantiv	B1
guadagnare	Verb	B1
guarire	Verb	B1
guasto	Adjektiv	B1
guasto	Substantiv	B1
gusto	Substantiv	B1
idraulico	Substantiv	B1
immaginare	Verb	B1
impaziente	Adjektiv	B1
impegnare	Verb	B1
impegno	Substantiv	B1
impianto	Substantiv	B1
importare	Verb	B1
improbabile	Adjektiv	B1
improvvisamente	Adverb	B1
improvviso	Adjektiv	B1
incendio	Substantiv	B1
incidente	Substantiv	B1
incominciare	Verb	B1
incredibile	Adjektiv	B1
incrocio	Substantiv	B1
incubo	Substantiv	B1
indifferente	Adjektiv	B1
indimenticabile	Adjektiv	B1
infatti	Konjunktion	B1
infine	Adverb	B1
informare	Verb	B1
innamorarsi	Verb	B1
inoltre	Adverb	B1
insipido	Adjektiv	B1
insomma	Adverb	B1
interessarsi	Verb	B1
introverso	Adjektiv	B1
invece	Konjunktion	B1
inventare	Verb	B1
inviare	Verb	B1
istituto	Substantiv	B1
ladra	Substantiv	B1
ladro	Substantiv	B1
laurea	Substantiv	B1
laurearsi	Verb	B1
lentamente	Adverb	B1
leone	Substantiv	B1
liceo	Substantiv	B1
linea	Substantiv	B1
liquido	Adjektiv	B1
lirica	Adjektiv	B1
lirica	Substantiv	B1
locale	Substantiv	B1
lotto	Substantiv	B1
lupo	Substantiv	B1
maestra	Substantiv	B1
maestro	Substantiv	B1
maggiore	Adjektiv	B1
magnifico	Adjektiv	B1
malattia	Substantiv	B1
mancare	Verb	B1
mandare	Verb	B1
marca	Substantiv	B1
marciapiede	Substantiv	B1
master	Substantiv	B1
